Region,State,Sector,Type,Plant / Project name,Unit / Phase name,GEM unit/phase ID,Status,units combined,DGR plant name,DGR unit,Notes
NR,Punjab,State,hydropower,Anandpur Sahib hydroelectric plant,,G100000601829,operating,0,ANANDPUR SAHIB-II HPS ,,
NR,Jammu and Kashmir,State,hydropower,Baglihar-I hydroelectric plant,,G100000601832,operating,0,BAGLIHAR  HPS,,
NR,Jammu and Kashmir,State,hydropower,Baglihar-II hydroelectric plant,,G100000601833,operating,0,BAGLIHAR II  HPS,,
NR,Himachal Pradesh,Central,hydropower,Baira Siul hydroelectric plant,,G100000601834,operating,0,BAIRA SIUL  HPS,,
NR,Himachal Pradesh,Private,hydropower,Bajoli Holi hydroelectric plant,,G100000601835,operating,0,BAJOLI HOLI HPS,,
ER,Odisha,State,hydropower,Balimela hydroelectric plant,,G100000604226,operating,0,BALIMELA HPS,,
WR,Madhya Pradesh,State,hydropower,Bansagar Tons-I hydroelectric plant,,G100000601840,operating,0,BANSAGAR TONS-I  HPS,,
WR,Madhya Pradesh,State,hydropower,,,,,0,BANSAGAR-II HPS,,
WR,Madhya Pradesh,State,hydropower,Bansagar III hydroelectric plant,,G100001027271,operating,0,BANSAGAR-III HPS,,
WR,Madhya Pradesh,State,hydropower,Bargi hydroelectric plant (India),,G100000601842,operating,0,BARGI  HPS,,
NR,Himachal Pradesh,Private,hydropower,Baspa hydroelectric plant,,G100000601844,operating,0,BASPA  HPS,,
NR,Himachal Pradesh,State,hydropower,Bassi hydroelectric plant,,G100001027272,operating,0,BASSI  HPS,,
SR,Karnataka,State,hydropower,,,,,0,BHADRA  HPS,,
NR,Himachal Pradesh,Central,hydropower,Bhakra Left hydroelectric plant,,G100000601845,operating,0,BHAKRA LEFT HPS,,
NR,Himachal Pradesh,Central,hydropower,Bhakra Right hydroelectric plant,,G100000601846,operating,0,BHAKRA RIGHT HPS,,
WR,Maharashtra,Private,hydropower,,,,,0,BHANDARDHARA  HPS ST-II,,
SR,Tamil Nadu,State,hydropower,,,,,0,BHAWANI BARRAGE-II HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,BHAWANI BARRAGE-III HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,BHAWANI KATTAL,,
WR,Maharashtra,Private,hydropower,Bhira hydroelectric plant,,G100000601847,operating,0,BHIRA   HPS,,
WR,Maharashtra,Private,hydropower,Bhira Pumped Storage hydroelectric plant,,G100000601848,operating,0,BHIRA PSS  HPS,,
WR,Maharashtra,State,hydropower,Bhira Tailrace hydroelectric plant,,G100000601849,operating,0,BHIRA TAIL RACE  HPS,,
WR,Maharashtra,Private,hydropower,Bhivpuri hydroelectric plant,,G100000601850,operating,0,BHIVPURI  HPS,,
NR,Himachal Pradesh,Private,hydropower,Budhil hydroelectric plant,,G100001027273,operating,0,BUDHIL HPS,,
NR,Himachal Pradesh,Central,hydropower,Chamera-I hydroelectric plant,,G100000601856,operating,0,CHAMERA-I HPS,,
NR,Himachal Pradesh,Central,hydropower,Chamera-II hydroelectric plant,,G100000601857,operating,0,CHAMERA-II HPS,,
NR,Himachal Pradesh,Central,hydropower,Chamera-III hydroelectric plant,,G100000601858,operating,0,CHAMERA-III HPS,,
NR,Himachal Pradesh,Private,hydropower,,,,,0,CHANJU-I HPS ,,
NR,Uttarakhand,State,hydropower,Chibro hydroelectric plant,,G100000601861,operating,0,CHIBRO (YAMUNA)  HPS,,
NR,Uttarakhand,State,hydropower,Chilla hydroelectric plant,,G100000601862,operating,0,CHILLA  HPS,,
ER,Odisha,State,hydropower,,,,,0,CHIPLIMA HPS,,
NR,Ladakh,Central,hydropower,,,,,0,CHUTAK HPS,,
ER,Sikkim,Private,hydropower,Chuzachen hydroelectric plant,,G100000601865,operating,0,CHUZACHEN HPS,,
NR,Himachal Pradesh,Central,hydropower,Dehar hydroelectric plant,,G100000601867,operating,0,DEHAR HPS,,
NR,Uttarakhand,State,hydropower,,,,,0,DHAKRANI  HPS,,
NR,Uttarakhand,State,hydropower,Dhalipur hydroelectric plant,,G100001027274,operating,0,DHALIPUR  HPS,,
NR,Uttarakhand,Central,hydropower,Dhauliganga hydroelectric plant,,G100000601872,operating,0,DHAULI GANGA  HPS,,
ER,Sikkim,Private,hydropower,Dikchu hydroelectric plant,,G100000601875,operating,0,DIKCHU HPS,,
NER,Nagaland,Central,hydropower,Doyang hydroelectric plant,,G100000601877,operating,0,DOYANG  HPS,,
NR,Jammu and Kashmir,Central,hydropower,Dulhasti-I hydroelectric plant,,G100000601879,operating,0,DULHASTI  HPS,,
WR,Madhya Pradesh,State,hydropower,Gandhi Sagar hydroelectric plant,,G100000601885,operating,0,GANDHI SAGAR  HPS,,
NR,Punjab,Central,hydropower,Ganguwal hydroelectric plant,,G100000601887,operating,0,GANGUWAL  HPS,,
SR,Karnataka,State,hydropower,Gerusoppa hydroelectric plant,,G100000601889,operating,0,GERUSUPPA  HPS,,
SR,Karnataka,State,hydropower,,,,,0,GHAT PRABHA  HPS,,
WR,Maharashtra,State,hydropower,Ghatgarh hydroelectric plant,,G100000601890,operating,0,GHATGHAR  PSS  HPS,,
NR,Himachal Pradesh,State,hydropower,Giri Bata hydroelectric plant,,G100001027275,operating,0,GIRI BATA HPS,,
SR,Karnataka,State,hydropower,,,,,0,HAMPI  HPS,,
WR,Chhattisgarh,State,hydropower,Hasdeo Bango hydroelectric plant,,G100000601896,operating,0,HASDEOBANGO  HPS,,
ER,Odisha,State,hydropower,Hirakud I hydroelectric plant,,G100000601899,operating,0,HIRAKUD HPS,,
SR,Kerala,State,hydropower,Idamalayar hydroelectric plant,,G100000601903,operating,0,IDAMALAYAR HPS,,
SR,Kerala,State,hydropower,Idukki hydroelectric plant,,G100000601904,operating,0,IDUKKI HPS,,
WR,Madhya Pradesh,Central,hydropower,Indira Sagar hydroelectric plant,,G100000601906,operating,0,INDIRA SAGAR  HPS,,
ER,West Bengal,State,hydropower,,,,,0,JALDHAKA  HPS ST-I,,
NR,Rajasthan,State,hydropower,Jawahar Sagar hydroelectric plant,,G100000601911,operating,0,JAWAHAR SAGAR  HPS,,
SR,Karnataka,State,hydropower,Mahatma Gandhi hydroelectric plant,,G100000601974,operating,0,JOG  HPS,,
ER,Sikkim,Private,hydropower,Jorethang Loop hydroelectric plant,,G100000601913,operating,0,JORETHANG LOOP,,
SR,Tamil Nadu,State,hydropower,Kadamparai hydroelectric plant,,G100000601914,operating,0,KADAMPARI HPS,,
WR,Gujarat,State,hydropower,Kadana hydroelectric plant,,G100000601915,operating,0,KADANA  HPS,,
SR,Karnataka,State,hydropower,Kadra hydroelectric plant,,G100000601916,operating,0,KADRA  HPS,,
SR,Kerala,State,hydropower,Kakkad hydroelectric plant,,G100001027276,operating,0,KAKKAD HPS,,
SR,Karnataka,State,hydropower,Kalinadi Nagjhari hydroelectric plant,,G100000601920,operating,0,KALINADI  HPS,,
SR,Karnataka,State,hydropower,Kalinadi Supa hydroelectric plant,,G100000601921,operating,0,KALINADI SUPA  HPS,,
NER,Arunachal Pradesh,Central,hydropower,Kameng hydroelectric plant,,G100000601923,operating,0,KAMENG HPS,,
NER,Assam,State,hydropower,Karbi Langpi hydroelectric plant,,G100000601925,operating,0,KARBI LANGPI HPS,,
NR,Himachal Pradesh,Private,hydropower,Karcham Wangtoo hydroelectric plant,,G100000601926,operating,0,KARCHAM WANGTOO HPS,,
NR,Himachal Pradesh,State,hydropower,Integrated Kashang hydroelectric plant,,G100000601909,operating,0,KASHANG INTEGRATED HEP,,
NR,Uttar Pradesh,State,hydropower,Khara hydroelectric plant,,G100001027278,operating,0,KHARA  HPS,,
NR,Uttarakhand,State,hydropower,,,,,0,KHATIMA  HPS,,
NR,Uttarakhand,State,hydropower,Khodri hydroelectric plant,,G100000601929,operating,0,KHODRI  HPS,,
NER,Assam,Central,hydropower,,,,,0,KHONDONG HPS,,
WR,Maharashtra,Private,hydropower,Khopoli hydroelectric plant,,G100001027279,operating,0,KHOPOLI  HPS,,
NR,Jammu and Kashmir,Central,hydropower,Kishanganga hydroelectric plant,,G100000601934,operating,0,KISHANGANGA HPS,,
SR,Karnataka,State,hydropower,Kodasali hydroelectric plant,,G100000601936,operating,0,KODASALI  HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,KODAYAR-I HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,KODAYAR-II HPS,,
NR,Himachal Pradesh,Central,hydropower,Koldam hydroelectric plant,,G100000601937,operating,0,KOLDAM,,
NER,Assam,Central,hydropower,Kopili hydroelectric plant,,G100000601938,operating,0,KOPILI HPS,,
NR,Uttarakhand,Central,hydropower,Koteshwar hydroelectric plant,,G100000601939,operating,0,KOTESHWAR HPS,,
NR,Punjab,Central,hydropower,Kotla hydroelectric plant,,G100000601940,operating,0,KOTLA  HPS,,
WR,Maharashtra,State,hydropower,,,,,0,KOYNA DPH  HPS,,
WR,Maharashtra,State,hydropower,Koyna-I&II hydroelectric plant,,G100000601946,operating,0,KOYNA-I&II HPS,,
WR,Maharashtra,State,hydropower,Koyna-III hydroelectric plant,,G100000601947,operating,0,KOYNA-III  HPS,,
WR,Maharashtra,State,hydropower,Koyna-IV hydroelectric plant,,G100000601948,operating,0,KOYNA-IV  HPS,,
NR,Uttarakhand,State,hydropower,,,,,0,KULHAL  HPS,,
SR,Tamil Nadu,State,hydropower,Kundah Pumped Storage hydroelectric plant,,G100000601949,construction,0,KUNDAH PSP,,
SR,Tamil Nadu,State,hydropower,Kundah-I hydroelectric plant,,G100001052036,operating,0,KUNDAH-I HPS,,
SR,Tamil Nadu,State,hydropower,Kundah-II hydroelectric plant,,G100000601950,operating,0,KUNDAH-II HPS,,
SR,Tamil Nadu,State,hydropower,Kundah-III hydroelectric plant,,G100000601951,operating,0,KUNDAH-III HPS,,
SR,Tamil Nadu,State,hydropower,Kundah-IV hydroelectric plant,,G100000601952,operating,0,KUNDAH-IV HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,KUNDAH-V HPS,,
NR,Himachal Pradesh,Private,hydropower,Kutehr hydroelectric plant,,G100000601953,construction,0,KUTEHR HPS,,
SR,Kerala,State,hydropower,Kuttiyadi hydroelectric plant,,G100000601954,operating,0,KUTTIYADI ADDL EXTN,,
SR,Kerala,State,hydropower,Kuttiyadi hydroelectric plant,,G100000601954,operating,0,KUTTIYADI EXTN HPS,,
SR,Kerala,State,hydropower,Kuttiyadi hydroelectric plant,,G100000601954,operating,0,KUTTIYADI HPS,,
NER,Meghalaya,State,hydropower,Kyredemkulai hydroelectric plant,,G100001027280,operating,0,KYRDEMKULAI HPS,,
NR,Himachal Pradesh,State,hydropower,Larji hydroelectric plant,,G100000601959,operating,0,LARJI  HPS,,
SR,Karnataka,State,hydropower,Liganamakki hydroelectric plant,,G100001027281,operating,0,LIGANAMAKKI  HPS,,
NER,Manipur,Central,hydropower,Loktak hydroelectric plant,,G100000601961,operating,0,LOKTAK HPS,,
NR,Jammu and Kashmir,State,hydropower,Lower Jhelum hydroelectric plant,,G100000601962,operating,0,LOWER JHELUM  HPS,,
SR,Telangana,State,hydropower,Lower Jurala hydroelectric plant,,G100000601963,operating,0,LOWER JURALA HPS,,
NER,Assam,State,hydropower,Lower Kopili hydroelectric plant,,G100000601964,construction,0,LOWER KOPILI HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,LOWER METTUR-I HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,LOWER METTUR-II HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,LOWER METTUR-III HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,LOWER METTUR-IV HPS,,
SR,Kerala,State,hydropower,Lower Periyar hydroelectric plant,,G100000601965,operating,0,LOWER PERIYAR HPS,,
SR,Andhra Pradesh,State,hydropower,Lower Sileru Stage-I hydroelectric plant,,G100000601967,operating,0,LOWER SILERU  HPS,,
SR,Andhra Pradesh,State,hydropower,Lower Sileru Stage-II hydroelectric plant,,G100000604574,construction,0,LOWER SILERU EXTENSION HPS,,
NER,Arunachal Pradesh,Central,hydropower,,,,,0,LOWER SUBANSIRI  HEP,,
ER,Odisha,State,hydropower,Machkund hydroelectric plant,,G100000601973,operating,0,MACHKUND  HPS,,
WR,Madhya Pradesh,State,hydropower,Madhikheda hydroelectric plant,,G100001027282,operating,0,MADHIKHERA  HPS,,
WR,Madhya Pradesh,Private,hydropower,Maheshwar hydroelectric plant,,G100000604588,mothballed,0,MAHESHWAR HPS,,
NR,Rajasthan,State,hydropower,Mahi Bajaj I hydroelectric plant,,G100001052045,operating,0,MAHI BAJAJ-I HPS,,
NR,Rajasthan,State,hydropower,Mahi Bajaj II hydroelectric plant,,G100000601975,operating,0,MAHI BAJAJ-II HPS,,
ER,West Bengal,Central,hydropower,Maithon hydroelectric plant,,G100001027283,operating,0,MAITHON HPS,,
NR,Himachal Pradesh,Private,hydropower,Malana I hydroelectric plant,,G100000601976,operating,0,MALANA  HPS,,
NR,Himachal Pradesh,Private,hydropower,Malana-II hydroelectric plant,,G100000601977,operating,0,MALANA-II  HPS,,
NR,Uttarakhand,State,hydropower,Maneri Bhali I hydroelectric plant,,G100000601979,operating,0,MANERI BHALI-I HPS,,
NR,Uttarakhand,State,hydropower,Maneri Bhali-II hydroelectric plant,,G100000601980,operating,0,MANERI BHALI-II HPS,,
NR,Uttar Pradesh,State,hydropower,,,,,0,MATATILA  HPS,,
SR,Tamil Nadu,State,hydropower,Mettur Dam hydroelectric plant,,G100001052046,operating,0,METTUR DAM HPS,,
SR,Tamil Nadu,State,hydropower,Mettur Tunnel hydroelectric plant,,G100000601983,operating,0,METTUR TUNNEL HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,MOYAR  HPS,,
NR,Punjab,State,hydropower,Mukerian I hydroelectric plant,,G100000601987,operating,0,MUKERIAN-I HPS,,
NR,Punjab,State,hydropower,Mukerian II hydroelectric plant,,G100001052067,operating,0,MUKERIAN-II HPS,,
NR,Punjab,State,hydropower,Mukerian III hydroelectric plant,,G100001052068,operating,0,MUKERIAN-III HPS,,
NR,Punjab,State,hydropower,Mukerian IV hydroelectric plant,,G100001052069,operating,0,MUKERIAN-IV HPS,,
SR,Karnataka,State,hydropower,,,,,0,MUNIRABAD  HPS,,
NER,Meghalaya,State,hydropower,Myntdu Leshka-I hydroelectric plant,,G100000601988,operating,0,MYNTDU(LESHKA) St-1 HPS,,
SR,Telangana,State,hydropower,Nagarjuna Sagar hydroelectric plant,,G100000601992,operating,0,NAGARJUN SGR  HPS,,
SR,Telangana,State,hydropower,Nagarjunasagar LBC hydroelectric plant,,G100001027284,operating,0,NAGARJUN SGR  LBC  HPS,,
SR,Andhra Pradesh,State,hydropower,Nagarjuna Sagar TPD hydroelectric plant,,G100001027285,operating,0,NAGARJUN SGR  TPD,,
SR,Andhra Pradesh,State,hydropower,Nagarjuna Sagar Pumped Storage hydroelectric plant,,G100001030364,operating,0,NAGARJUN SGR RBC EXTN. HPS,,
SR,Andhra Pradesh,State,hydropower,Nagarjuna Sagar hydroelectric plant,,G100000601992,operating,0,NAGARJUN SGR RBC HPS,,
NR,Uttarakhand,Central,hydropower,Naitwar Mori hydroelectric plant,,G100001030653,operating,0,NAITWAR MORI HPS,,
SR,Kerala,State,hydropower,,,,,0,NARIAMANGLAM  HPS,,
NR,Himachal Pradesh,Central,hydropower,Nathpa Jhakri hydroelectric plant,,G100000601996,operating,0,NATHPA JHAKRI HPS,,
NER,Meghalaya,State,hydropower,,,,,0,NEW UMTRU HPS,,
NR,Ladakh,Central,hydropower,Nimoo Bazgo hydroelectric plant,,G100001027287,operating,0,NIMMO BAZGO HPS,,
NR,Uttar Pradesh,State,hydropower,Obra hydroelectric plant,,G100000602002,operating,0,OBRA  HPS,,
WR,Madhya Pradesh,Central,hydropower,Omkareshwar hydroelectric plant,,G100000602003,operating,0,OMKARESHWAR  HPS,,
SR,Kerala,State,hydropower,,,,,0,PALLIVASAL EXTN HPS,,
SR,Kerala,State,hydropower,,,,,0,PALLIVASAL HPS,,
ER,Jharkhand,Central,hydropower,Panchet hydroelectric plant,,G100000602006,operating,0,PANCHET HPS,,
SR,Kerala,State,hydropower,,,,,0,PANNIAR HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,PAPANASAM HPS,,
NR,Himachal Pradesh,Central,hydropower,Parbati-II hydroelectric plant,,G100000602009,construction,0,PARBATI-II HPS,,
NR,Himachal Pradesh,Central,hydropower,Parbati-III hydroelectric plant,,G100000602010,operating,0,PARBATI-III HPS,,
NER,Arunachal Pradesh,Central,hydropower,Pare hydroelectric plant,,G100000602011,operating,0,PARE,,
SR,Tamil Nadu,State,hydropower,,,,,0,PARSON`S VALLEY HPS,,
WR,Maharashtra,State,hydropower,Pench hydroelectric plant,,G100000602013,operating,0,PENCH HPS,,
SR,Tamil Nadu,State,hydropower,Periyar hydroelectric plant,,G100000602014,operating,0,PERIYAR HPS,,
SR,Andhra Pradesh,Private,hydropower,Pinnapuram hydroelectric plant,,G100000604732,construction,0,PINNAPURAM HPS,,
SR,Telangana,State,hydropower,,,,,0,POCHAMPAD HPS,,
SR,Andhra Pradesh,State,hydropower,Polavaram hydroelectric plant,,G100000602017,construction,0,POLAVARAM HPS,,
NR,Himachal Pradesh,Central,hydropower,Pong hydroelectric plant,,G100000602018,operating,0,PONG HPS,,
SR,Kerala,State,hydropower,,,,,0,PORINGALKUTTU HPS,,
SR,Telangana,State,hydropower,Priyadarshni Jurala hydroelectric plant,,G100000602019,operating,0,PRIYADARSHNI JURALA HPS,,
SR,Telangana,State,hydropower,Pulichintala hydroelectric plant,,G100000602020,operating,0,PULICHINTALA HPS,,
ER,West Bengal,State,hydropower,Purulia hydroelectric plant,,G100000602022,operating,0,PURULIA PSS HPS,,
SR,Tamil Nadu,State,hydropower,Pykara hydroelectric plant,,G100001027288,operating,0,PYKARA HPS,,
SR,Tamil Nadu,State,hydropower,Pykara Ultimate Stage hydroelectric plant,,G100000602023,operating,0,PYKARA ULTMATE HPS,,
NR,Rajasthan,State,hydropower,R P Sagar hydroelectric plant,,G100000602024,operating,0,R P SAGAR  HPS,,
WR,Madhya Pradesh,State,hydropower,Rajghat hydroelectric plant,,G100001027289,operating,0,RAJGHAT  HPS,,
NR,Uttarakhand,State,hydropower,Ramganga hydroelectric plant,,G100000602026,operating,0,RAMGANGA  HPS,,
ER,West Bengal,State,hydropower,Rammam II hydroelectric plant,,G100001027290,operating,0,RAMMAM HPS,,
NR,Himachal Pradesh,Central,hydropower,Rampur hydroelectric plant,,G100000602028,operating,0,RAMPUR HPS,,
NER,Arunachal Pradesh,Central,hydropower,Ranganadi hydroelectric plant,,G100000602029,operating,0,RANGANADI HPS,,
ER,Sikkim,Central,hydropower,Rangit III hydroelectric plant,,G100001027291,operating,0,RANGIT HPS,,
ER,Sikkim,Central,hydropower,Rangit IV hydroelectric plant,,G100000602030,construction,0,RANGIT-IV HPS,,
NR,Punjab,State,hydropower,Ranjit Sagar hydroelectric plant,,G100000602031,operating,0,RANJIT SAGAR HPS,,
ER,Odisha,State,hydropower,Rengali hydroelectric plant,,G100000602034,operating,0,RENGALI HPS,,
NR,Uttar Pradesh,State,hydropower,Rihand hydroelectric plant,,G100000602036,operating,0,RIHAND HPS,,
ER,Sikkim,Private,hydropower,Rongnichu hydroelectric plant,,G100000602037,operating,0,RONGNICHU HPS,,
WR,Gujarat,State,hydropower,Sardar Sarovar Canal Head hydroelectric plant,,G100000602044,operating,0,S SAROVAR CHPH HPS,,
WR,Gujarat,State,hydropower,Sardar Sarovar River Bed hydroelectric plant,,G100000602045,operating,0,S SAROVAR RBPH HPS,,
SR,Kerala,State,hydropower,Sabarigiri hydroelectric plant,,G100000602038,operating,0,SABARIGIRI HPS,,
NR,Himachal Pradesh,State,hydropower,Sainj hydroelectric plant,,G100000602040,operating,0,SAINJ HPS,,
NR,Jammu and Kashmir,Central,hydropower,Salal hydroelectric plant,,G100000602041,operating,0,SALAL HPS,,
NR,Himachal Pradesh,State,hydropower,Sanjay Bhabha hydroelectric plant,,G100000602043,operating,0,SANJAY HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,SARKARPATHY HPS,,
NR,Himachal Pradesh,State,hydropower,Sawra Kuddu hydroelectric plant,,G100000602047,operating,0,SAWRA KUDDU HPS,,
SR,Kerala,State,hydropower,Sengulam hydroelectric plant,,G100001027292,operating,0,SENGULAM HPS,,
NR,Jammu and Kashmir,Central,hydropower,Sewa-II hydroelectric plant,,G100000602050,operating,0,SEWA-II HPS,,
NR,Punjab,State,hydropower,Shahpurkandi Dam hydroelectric plant,,G100000602052,construction,0,SHAHPURKUNDI HPS,,
NR,Himachal Pradesh,State,hydropower,Shanan hydroelectric plant,,G100000602053,operating,0,SHANAN HPS,,
SR,Karnataka,State,hydropower,Sharavathy hydroelectric plant,,G100000602054,operating,0,SHARAVATHI HPS,,
SR,Kerala,State,hydropower,Sholayar hydroelectric plant,,G100001027293,operating,0,SHOLAYAR HPS,,
SR,Tamil Nadu,State,hydropower,Sholayar I hydroelectric plant,,G100001027294,operating,0,SHOLAYAR HPS (TN),,
NR,Uttarakhand,Private,hydropower,Shrinagar hydroelectric plant,,G100000602058,operating,0,SHRINAGAR HPS,,
NR,Uttarakhand,Private,hydropower,Singoli Bhatwari hydroelectric plant,,G100000602062,operating,0,SINGOLI BHATWARI HPS,,
SR,Karnataka,State,hydropower,,,,,0,SIVASAMUNDRUM HPS,,
NR,Himachal Pradesh,Private,hydropower,Sorang hydroelectric plant,,G100000602066,operating,0,SORANG HPS,,
SR,Andhra Pradesh,State,hydropower,Srisailam Right Bank hydroelectric plant,,G100000602068,operating,0,SRISAILAM HPS,,
SR,Telangana,State,hydropower,Srisailam Left Bank hydroelectric plant,,G100000602067,operating,0,SRISAILAM LB HPS,,
ER,Jharkhand,State,hydropower,,,,,0,SUBERNREKHA-I HPS,,
ER,Jharkhand,State,hydropower,,,,,0,SUBERNREKHA-II HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,SURULIYAR HPS,,
SR,Karnataka,State,hydropower,,,,,0,T B  DAM HPS,,
NR,Uttarakhand,Central,hydropower,Tanakpur hydroelectric plant,,G100000602073,operating,0,TANAKPUR HPS,,
NR,Uttarakhand,Central,hydropower,Tapovan Vishnugad hydroelectric plant,,G100000602075,construction,0,TAPOVAN VISHNUGAD HPS,,
ER,Sikkim,Private,hydropower,Tashiding hydroelectric plant,,G100000602076,operating,0,TASHIDING HPS,,
ER,West Bengal,Central,hydropower,Teesta Low Dam-III hydroelectric plant,,G100000602082,operating,0,TEESTA LOW DAM-III HPS,,
ER,West Bengal,Central,hydropower,Teesta Low Dam-IV hydroelectric plant,,G100000602083,operating,0,TEESTA LOW DAM-IV HPS,,
ER,Sikkim,Central,hydropower,Teesta-V hydroelectric plant,,G100000602087,mothballed,0,TEESTA V HPS,,
ER,Sikkim,State,hydropower,Teesta-III hydroelectric plant,,G100000602085,mothballed,0,TEESTA-III HPS,,
NR,Uttarakhand,Central,hydropower,Tehri Pumped Storage hydroelectric plant,,G100000604872,construction,0,TEHRI PSP,,
NR,Uttarakhand,Central,hydropower,Tehri hydroelectric plant,,G100000602089,operating,0,TEHRI ST-1 HPS,,
SR,Kerala,State,hydropower,,,,,0,THOTTIYAR HPS,,
NR,Himachal Pradesh,Private,hydropower,Tidong I hydroelectric plant,,G100000602093,operating,0,TIDONG HPS,,
WR,Maharashtra,State,hydropower,Tillari hydroelectric plant,,G100001027296,operating,0,TILLARI HPS,,
NER,Mizoram,Central,hydropower,Tuirial hydroelectric plant,,G100001027297,operating,0,TUIRIAL HPS,,
NR,Himachal Pradesh,State,hydropower,Uhl-III hydroelectric plant,,G100000602100,construction,0,UHL-III HPS,,
WR,Gujarat,State,hydropower,Ukai hydroelectric plant,,G100000602102,operating,0,UKAI HPS,,
NER,Meghalaya,State,hydropower,,,,,0,UMIAM HPS ST-I,,
NER,Meghalaya,State,hydropower,Umiam IV hydroelectric plant,,G100001052062,operating,0,UMIAM HPS ST-IV,,
ER,Odisha,State,hydropower,Upper Indravati hydroelectric plant,,G100000604909,operating,0,UPPER INDRAVATI HPS,,
ER,Odisha,State,hydropower,Upper Kolab hydroelectric plant,,G100000602105,operating,0,UPPER KOLAB HPS,,
SR,Andhra Pradesh,State,hydropower,Upper Sileru hydroelectric plant,,G100000602107,operating,0,UPPER SILERU HPS,,
NR,Jammu and Kashmir,State,hydropower,Upper Sindh-II hydroelectric plant,,G100000602109,operating,0,UPPER SINDH-II HPS,,
NR,Jammu and Kashmir,Central,hydropower,Uri-I hydroelectric plant,,G100000602111,operating,0,URI-I HPS,,
NR,Jammu and Kashmir,Central,hydropower,Uri-II hydroelectric plant,,G100000602112,operating,0,URI-II HPS,,
WR,Maharashtra,State,hydropower,Vaitarna hydroelectric plant,,G100001027298,operating,0,VAITARNA HPS,,
SR,Karnataka,State,hydropower,Varahi hydroelectric plant,,G100000602115,operating,0,VARAHI HPS,,
NR,Uttarakhand,Private,hydropower,Vishnuprayag hydroelectric plant,,G100000602117,operating,0,VISHNU PRAYAG HPS,,
NR,Uttarakhand,State,hydropower,Vyasi hydroelectric plant,,G100000602118,operating,0,VYASI HPS,,
SR,Tamil Nadu,State,hydropower,Aliyar hydroelectric plant,,G100001027270,operating,0,ALIYAR  HPS.,,
NR,Himachal Pradesh,Private,hydropower,Allain Duhangan hydroelectric plant,,G100000601826,operating,0,ALLAIN DUHANGAN  HPS,,
SR,Karnataka,State,hydropower,Almatti hydroelectric plant,,G100000601827,operating,0,ALMATTI DPH  HPS,,
NR,Punjab,State,hydropower,Anandpur Sahib hydroelectric plant,,G100000601829,operating,0,ANANDPUR SAHIB-I HPS ,,
NR,Punjab,State,hydropower,Anandpur Sahib hydroelectric plant,,G100000601829,operating,0,ANANDPUR SAHIB-II HPS ,,
NR,Jammu and Kashmir,State,hydropower,Baglihar-I hydroelectric plant,,G100000601832,operating,0,BAGLIHAR  HPS,,
NR,Jammu and Kashmir,State,hydropower,Baglihar-II hydroelectric plant,,G100000601833,operating,0,BAGLIHAR II  HPS,,
NR,Himachal Pradesh,Central,hydropower,Baira Siul hydroelectric plant,,G100000601834,operating,0,BAIRA SIUL  HPS,,
NR,Himachal Pradesh,Private,hydropower,Bajoli Holi hydroelectric plant,,G100000601835,operating,0,#N/A,,
ER,Odisha,State,hydropower,Balimela hydroelectric plant,,G100000604226,operating,0,BALIMELA  HPS.,,
WR,Madhya Pradesh,State,hydropower,Bansagar Tons-I hydroelectric plant,,G100000601840,operating,0,BANSAGAR TONS-I  HPS,,
WR,Madhya Pradesh,State,hydropower,,,,,0,BANSAGAR-II HPS,,
WR,Madhya Pradesh,State,hydropower,Bansagar III hydroelectric plant,,G100001027271,operating,0,BANSAGAR-III HPS,,
WR,Madhya Pradesh,State,hydropower,Bargi hydroelectric plant (India),,G100000601842,operating,0,BARGI  HPS,,
NR,Himachal Pradesh,Private,hydropower,Baspa hydroelectric plant,,G100000601844,operating,0,BASPA  HPS,,
NR,Himachal Pradesh,State,hydropower,Bassi hydroelectric plant,,G100001027272,operating,0,BASSI  HPS,,
SR,Karnataka,State,hydropower,,,,,0,BHADRA  HPS,,
NR,Himachal Pradesh,Central,hydropower,Bhakra Left hydroelectric plant,,G100000601845,operating,0,BHAKRA LEFT HPS,,
NR,Himachal Pradesh,Central,hydropower,Bhakra Right hydroelectric plant,,G100000601846,operating,0,BHAKRA RIGHT HPS,,
WR,Maharashtra,Private,hydropower,,,,,0,BHANDARDHARA  HPS ST-II,,
SR,Tamil Nadu,State,hydropower,,,,,0,BHAWANI BARRAGE-II HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,BHAWANI BARRAGE-III HPS,,
SR,Tamil Nadu,State,hydropower,,,,,0,BHAWANI KATTAL,,
